latitude,longitude
40.817189,-73.934463
40.7062925,-74.0143097
40.7077766,-74.0129583
40.7069636,-74.0135064
40.7087705,-73.9992643
40.7088382,-73.9993476
40.7864938,-73.9524117
40.7872313,-73.9541598
40.7866018,-73.9526675
40.7858671,-73.9509262
40.7306011,-73.9923997
40.7309542,-73.9932433
40.772417,-73.978728
40.7717082,-73.9776645
40.7684918,-73.9712254
40.7688496,-73.9722485
40.749724,-73.983621
40.74905,-73.982024
40.8662,-73.928057
40.7286179,-74.0053112
40.7294709,-74.0051447
40.8008055,-73.9580226
40.8007335,-73.9584483
40.8350754,-73.9397872
40.8353595,-73.9401964
40.7464005,-73.9817748
40.7457862,-73.9822164
40.8571635,-73.9282354
40.7134688,-73.9972984
40.7138283,-73.9929765
40.7137475,-73.9939452
40.8058347,-73.9429711
40.7733383,-73.955044
40.7742888,-73.9572899
40.7755735,-73.9603796
40.775675,-73.9606194
40.7763235,-73.9621508
40.7749718,-73.9588917
40.75786,-73.975591
40.7945858,-73.9737244
40.7113899,-74.0086338
40.7375128071778,-73.952884500019
40.7375237,-73.9527411
40.7375073,-73.952957
40.7042752,-73.9671497
40.7057397,-73.9679262
40.7049832,-73.9675956
40.693135,-73.969831
40.6961018,-73.9704276
40.689468,-73.969103
40.6978553,-73.9707794
40.686403,-73.968491
40.687868,-73.968785
40.6958171,-73.9703722
40.691564,-73.969521
40.696184,-73.980364
40.6960374,-73.9763838
40.6959594,-73.9742668
40.737152,-73.956902
40.7372007,-73.9563608
40.6723564,-74.0112879
40.6722322,-74.0110084
40.719979,-73.9441952
40.7140639,-73.9528538
40.7219144,-73.941028
40.7150489,-73.9517608
40.7161052,-73.9503393
40.7213129,-73.9418934
40.7207974,-73.9427682
40.7178128,-73.9476863
40.7152848,-73.9514451
40.7164744,-73.9497643
40.7192534,-73.9453645
40.7169685,-73.9489846
40.718662,-73.9463575
40.7174432,-73.9482647
40.718414,-73.9467338
40.678805,-74.003766
40.682658,-74.006678
40.67747,-74.002629
40.6814583,-74.0059027
40.678575,-74.003569
40.6808786,-74.0054527
40.6803195,-74.0049891
40.6776401,-74.0027679
40.6721307,-74.0106373
40.6717583,-74.0092373
40.6964835,-73.9803903
40.6997091,-73.9804644
40.7012341,-73.9808629
40.695004,-73.952489
40.69133,-73.951757
40.6840016,-73.9502991
40.689864,-73.951464
40.684735,-73.950446
40.6934672,-73.9521886
40.6854686,-73.9505903
40.692063,-73.951902
40.694263,-73.952341
40.687667,-73.951028
40.690597,-73.951612
40.689133,-73.951319
40.6869322,-73.9508828
40.6883983,-73.9511747
40.697204,-73.952925
40.6862,-73.950737
40.7140701,-73.95434
40.711752,-73.955797
40.711113,-73.956199
40.712266,-73.955476
40.674742,-73.99777
40.6752011,-73.9993559
40.7005088,-73.9624586
40.7009313,-73.9618636
40.698998,-73.961601
40.699177,-73.960499
40.73822244244355,-73.95299639621673
40.73822567040007,-73.95285721182856
40.7382184,-73.9531707
40.738226,-73.952843
40.7379956,-73.9553655
40.6725398,-73.9988518
40.673471,-73.998388
40.7029848,-73.994711
40.7029099,-73.9947658
40.730678,-73.94922
40.734936,-73.949925
40.734224,-73.949803
40.736707,-73.950205
40.732094,-73.949451
40.735637,-73.950033
40.736348,-73.950157
40.731387,-73.949338
40.732801,-73.949573
40.733509,-73.949684
40.6751067,-74.0016082
40.6755989,-74.0014389
40.725907,-73.935398
40.726404,-73.936052
40.7025579,-73.9916036
40.701615,-73.989675
40.697717,-73.967727
40.6978132,-73.9697267
40.7061431,-73.9581264
40.703032,-73.959889
40.6998565,-73.9616556
40.704768,-73.958884
40.7031913,-73.9597995
40.7002632,-73.96128
40.70113,-73.960862
40.7237852,-73.9375369
40.7239336,-73.9369033
40.7106006,-73.9667821
40.7108185,-73.9684996
40.703437,-73.960341
40.705181,-73.959338
40.707252,-73.958456
40.701663,-73.961452
40.67397,-73.996274
40.674134,-73.99664
40.6979088,-73.9628657
40.6960418,-73.9648566
40.6965753,-73.9636986
40.6961333,-73.9645549
40.7354126,-73.9524297
40.7361196,-73.9525336
40.7368301,-73.9526379
40.679515,-73.911082
40.6782898,-73.9108023
40.677521,-73.910814
40.7071381,-73.9570903
40.707879,-73.956808
40.706568,-73.957597
40.7262985,-73.9573469
40.7246401,-73.9576595
40.7255302,-73.9574798
40.686641,-73.9798125
40.713799,-73.933179
40.722602,-73.937106
40.7144014,-73.9334534
40.717838,-73.934983
40.7232797,-73.9374236
40.717209,-73.934704
40.7212263,-73.9364977
40.672681,-73.953019
40.6769333,-73.9526377
40.675355,-73.952768
40.6762439,-73.9526696
40.674462,-73.952849
40.673571,-73.952937
40.727794,-73.937243
40.7248541,-73.9367919
40.726327,-73.93701
40.7001982,-73.953888
40.70257,-73.950251
40.6780149,-74.0041458
40.678479,-74.005852
40.6863222,-74.0045118
40.6857601,-74.0023528
40.689365,-73.905793
40.684939,-73.910132
40.6878948,-73.9072341
40.686417,-73.908688
40.6963387,-73.9764371
40.6981006,-73.9767937
40.7242872,-73.9577017
40.72339,-73.956273
40.691196,-73.9996934
40.6909555,-73.999808
40.675273,-73.906203
40.6751819,-73.904747
40.811718,-73.926697
40.8113652,-73.9270455
40.829957,-73.929902
40.8298528,-73.9305519
40.8248295,-73.9112922
40.82544,-73.9131805
40.8256998,-73.9139702
40.8412646,-73.9280492
40.8412847,-73.9281264
40.831266,-73.9319169
40.8300213,-73.931742
40.854822,-73.911196
40.8537915,-73.9072965
40.85396,-73.90943
40.853817,-73.908501
40.854469,-73.910072
40.853759,-73.912273
40.829180237588886,-73.9287467708779
40.828564,-73.9277598
40.816047,-73.911942
40.81806,-73.904999
40.818737,-73.90347
40.8159664,-73.9091237
40.817179,-73.90665
40.819695,-73.901602
40.8189087,-73.903114
40.817925,-73.905313
40.8162622,-73.9082103
40.815977,-73.911025
40.8161012,-73.9177497
40.8160611,-73.9176277
40.8278648,-73.9120281
40.8288703,-73.9115486
40.828749,-73.91166
40.8076613,-73.9080281
40.807152,-73.908207
40.8762938,-73.9039472
40.8656604,-73.9084806
40.874617,-73.904708
40.8762017,-73.9040341
40.824456,-73.9085201
40.8250801,-73.907926
40.8574544,-73.9096496
40.8443696,-73.9228968
40.8442913,-73.9229259
40.8530249,-73.9052647
40.853474,-73.906448
40.853149,-73.905602
40.8484693,-73.9022306
40.8481052,-73.9014959
40.827427,-73.9121654
40.816761,-73.91746
40.8277457,-73.9116841
40.8275438,-73.9120478
40.8193048,-73.9302218
40.818769,-73.9282973
40.8517881,-73.9091995
40.8504245,-73.915373
40.850781,-73.912212
40.851983,-73.910175
40.849968,-73.914156
40.8507091,-73.9074141
40.851319,-73.908411
40.8508433,-73.9076281
40.8477587,-73.9016506
40.718276,-73.902184
40.718679,-73.902294
40.7194128,-73.9024796
40.7229644,-73.9205257
40.7261155,-73.9194396
40.7240128,-73.9200859
40.7522319,-73.9391027
40.731816,-73.926034
40.7315767,-73.9248292
40.750647,-73.945656
40.751842,-73.948053
40.753013,-73.950402
40.7510507,-73.9464701
40.752609,-73.949596
40.752218,-73.948807
40.751436,-73.947239
40.7288313,-73.9195343
40.727609,-73.9121
40.728501,-73.917967
40.7293712,-73.9285794
40.7364176,-73.9092182
40.7393356,-73.9003404
40.7364237,-73.9078319
40.7371484,-73.9056191
40.7386142,-73.9017908
40.736718,-73.906747
40.7383507,-73.9027377
40.7390414,-73.9008317
40.7380092,-73.9036909
40.737582,-73.9046317
40.7386146,-73.9397516
40.7386552,-73.9395156
40.7710852,-73.9187365
40.77044,-73.919491
40.7230897,-73.921269
40.7344073,-73.9381185
40.720381,-73.922322
40.7322515,-73.924519
40.7317737,-73.9196492
40.7326624,-73.9229617
40.7531892,-73.9467482
40.748546,-73.949628
40.7510042,-73.9488024
40.7499921,-73.9491858
40.7492965,-73.9494165
40.74313,-73.9158566
40.724443,-73.915106
40.726214,-73.920515
40.7259476,-73.9183687
40.7287848,-73.9261565
40.767578,-73.935949
40.7670189,-73.9349469
40.7662925,-73.933628
40.7753908,-73.9230165
40.7746223,-73.9239852
40.7725587,-73.9207723
40.7739655,-73.9227995
40.7156574,-73.9125652
40.725595,-73.901782
40.7257923,-73.9046673
40.7276784,-73.9081471
40.729719,-73.9118609
40.724257,-73.912505
40.722893,-73.913863
40.7222843,-73.9134416
40.7239086,-73.9145404
40.720153,-73.923159
40.7073807,-73.9184827
40.7091315,-73.9214396
40.7078211,-73.9192259
40.7087015,-73.9206917
40.7082548,-73.919951
40.7687717,-73.906081
40.7681152,-73.903876
40.7687005,-73.9055977
40.7264731,-73.9031609
40.7274058,-73.9061092
40.7541555,-73.9493954
40.7524499,-73.9450143
40.7518332,-73.9245999
40.724182,-73.911345
40.7232427,-73.9126075
40.725731,-73.9093303
40.8400447,-73.9212885
40.8384458,-73.9218566
40.8477216,-73.9436022
40.8487361,-73.9430557
40.8486855,-73.9391904
40.8490251,-73.9411301
40.8513259,-73.9413134
40.8517114,-73.9419631
40.845266,-73.9222759
40.8460023,-73.921675
40.8459605,-73.9217183
40.8292687,-73.9286238
40.8306655,-73.9271602
40.8302041,-73.9275906
40.7971081,-73.949054
40.800665,-73.946462
40.798129,-73.948311
40.797478,-73.948792
40.7351648,-73.9901645
40.7495415,-74.0065691
40.7493471,-74.0067145
40.7499808,-74.0062107
40.7711833,-73.9907703
40.7502561,-74.0082754
40.7393541,-74.0096237
40.7497094,-74.0069476
40.7547208,-73.975907
40.7546598,-73.9759986
40.771782,-73.979193
40.7717007,-73.9788688
40.701439,-73.984761
40.7015304,-73.9867175
40.7000975,-73.9869164
40.7002063,-73.9869513
40.702488,-73.988535
40.701592,-73.988627
40.7013675,-73.98285
40.7025422,-73.9907052
40.6764965,-73.9868147
40.677081,-73.986308
40.68304,-73.964779
40.682375,-73.961611
40.682807,-73.963664
40.7130447,-74.0072254
40.7138056,-74.0088463
40.6715414,-73.9986532
40.722498,-73.976893
40.724877,-73.975164
40.723078,-73.976477
40.770004,-73.9167352
40.747422,-73.9254604
40.747688,-73.9254192
40.76197,-73.92538
40.7559709,-73.9126108
40.7563464,-73.9134076
40.7604752,-73.9221955
40.7597222,-73.920591
40.761596,-73.9245795
40.7585975,-73.9181976
40.77136,-73.9228592
40.771776,-73.924441
40.7720244,-73.9253725
40.7353708,-73.9528401
40.7374895,-73.9532004
40.736787,-73.953086
40.7389235,-73.9420869
40.738643,-73.9406801
40.7386857,-73.9409121
40.7391033,-73.942964
40.7384419,-73.9397999
40.7378902,-73.9377234
40.737639,-73.9358878
40.6998353,-73.9824911
40.7002277,-73.9863987
40.7703867,-73.9165395
40.7702653,-73.9166064
40.7557562,-73.9647927
40.770259,-73.9478049
40.7696458,-73.9483958
40.8028966,-73.9306427
40.8026304,-73.9308199
40.8120663,-73.9359874
40.811994,-73.936037
40.8279321,-73.9351667
40.82764,-73.9357259
40.8142143,-73.9342085
40.8134041,-73.9351299
40.8121121,-73.9360972
40.8140239,-73.9321242
40.8135574,-73.9348884
40.8141069,-73.9320505
40.8138025,-73.931372
40.7353127,-73.9898332
40.734916,-73.9899561
40.74088,-73.99007
40.7688146,-73.9707847
40.7688034,-73.9710526
40.7683111,-73.9708726
40.7558613,-73.9962917
40.7555029,-73.9954373
40.7564802,-73.997767
40.7570264,-73.999069
40.689246,-73.988722
40.6726949,-73.9707302
40.6726464,-73.9704241
40.6983884,-73.9830389
40.6984483,-73.9847314
40.6984155,-73.9839869
40.6802,-73.953282
40.6796913,-73.9531768
40.697682,-73.987022
40.8451444,-73.9225834
40.8452483,-73.9225411
40.8483813,-73.918515
40.8475558,-73.9196837
40.8450394,-73.9142471
40.8446726,-73.9145136
40.7068534,-73.9683554
40.7064675,-73.9682392
40.8242044,-73.910847
40.8246174,-73.9105976
40.7024429,-73.9932446
40.7024085,-73.9932999
40.711424,-73.959533
40.714637,-73.9832326
40.7143146,-73.9871795
40.8765461,-73.9047036
40.8764167,-73.9043272
40.8768555,-73.905528
40.8767089,-73.9051337
40.7059,-73.963098
40.706997,-73.961363
40.699708,-73.957167
40.700062,-73.95414
40.698462,-73.960197
40.69784,-73.960065
40.686337,-73.9800174
40.6732894,-74.0126386
40.675199,-74.015425
40.718,-73.9933081
40.7181594,-73.9938242
40.694215,-73.959311
40.696418,-73.959769
40.703076,-73.9599339
40.700822,-73.957457
40.672812,-73.9938197
40.7162014,-73.9660716
40.7139214,-73.9671197
40.7136499,-74.0036256
40.7142698,-73.9941369
40.7156085,-73.9942713
40.7982104,-73.9523942
40.7982705,-73.9525304
40.7469622,-73.9814344
40.7508337,-73.9785767
40.7503036,-73.9789935
40.750392,-73.9788111
40.7506098,-73.9789023
40.7513515,-73.97828
40.7508647,-73.9786508
40.75211666162227,-73.97763779877664
40.7513253,-73.9782153
40.7536738,-73.9758506
40.8493123,-73.9389502
40.8114613,-73.9320847
40.8096898,-73.930034
40.844181,-73.902916
40.832697,-73.949714
40.8325919,-73.9496834
40.8377677,-73.947148
40.8428891,-73.943995
40.8438139,-73.9439547
40.7849758,-73.9826602
40.7899385,-73.9803693
40.786917,-73.981229
40.786184,-73.981448
40.7906174,-73.9798733
40.8107684,-73.9644384
40.8168846,-73.9611683
40.818704,-73.961038
40.818025,-73.96179
40.8185083,-73.9612589
40.8179951,-73.9617273
40.804723,-73.9680127
40.8463062,-73.9435078
40.8364635,-73.9486588
40.7098844,-74.0007035
40.713135,-74.004059
40.71148,-74.0078702
40.7119926,-74.0081225
40.6894155,-74.0005806
40.6864105,-74.0020368
40.687747,-74.0013878
40.689063,-74.000756
40.688414,-74.001067
40.6886893,-73.9803919
40.687636,-73.9777525
40.687872,-73.978347
40.688638,-73.980258
40.6958741,-73.9823322
40.8069238,-73.9355687
40.80567,-73.936471
40.806296,-73.936016
40.8034745,-73.9312442
40.8016938,-73.9334616
40.8039448,-73.9323547
40.8033714,-73.9329248
40.808755,-73.9287729
40.8136898,-73.9314117
40.8136524,-73.9310111
40.8135129,-73.9310447
40.8106101,-73.9278156
40.8110827,-73.9272841
40.8037106,-73.9158479
40.804905,-73.918819
40.809106,-73.922886
40.8132263,-73.9198743
40.812894,-73.920119
40.68682,-73.978208
40.6997693,-73.984274
40.6997479,-73.9835317
40.6986709,-73.9869442
40.722384,-74.003768
40.7298614,-73.9914198
40.7306923,-73.9905994
40.7300532,-73.9910884
40.717932,-74.000988
40.7156034,-74.0030451
40.716181,-74.002558
40.7173003,-74.0015648
40.716731,-74.002078
40.7219848,-74.0082309
40.7237578,-74.0079297
40.7245757,-74.0077807
40.7211966,-74.0083678
40.7206456,-74.008466
40.7284697,-74.0028017
40.7714853,-73.918204
40.772469,-73.919585
40.7719916,-73.9188911
40.753459,-73.941406
40.6980202,-73.9619079
40.730197,-73.954245
40.73036,-73.952507
40.7156531,-73.9944005
40.7140539,-73.9901964
40.7146759,-73.9911284
40.7144192,-73.9902294
40.6771225,-73.9006647
40.677112,-73.903355
40.714904,-74.0113427
40.7152226,-74.0132124
40.7200755,-74.0056591
40.718269,-74.007052
40.7194586,-74.0061348
40.714383,-74.010128
40.7176679,-74.0075333
40.7149502,-74.0096777
40.7463202,-73.9736421
40.7598198,-73.9624293
40.759667,-73.9582334
40.7617963,-73.9574532
40.7636674,-73.956084
40.7630478,-73.9565374
40.7624221,-73.9569952
40.8203291,-73.9596517
40.8317656,-73.935488
40.8146596,-73.9362311
40.8153225,-73.9357582
40.8095418,-73.9359688
40.810856,-73.939018
40.812748,-73.937635
40.7634881,-73.9692158
40.7710455,-73.9636829
40.7666184,-73.9669476
40.7628767,-73.9696806
40.7788039,-73.9580227
40.7653743,-73.9678596
40.7729988,-73.9622579
40.7717236,-73.9631882
40.7742658,-73.9613336
40.7768948,-73.9594155
40.778169,-73.9584859
40.7794356,-73.9575618
40.7684994,-73.9655756
40.7641179,-73.9687667
40.7820524,-73.9556525
40.7703721,-73.9642042
40.7858022,-73.9529164
40.7845639,-73.95382
40.8019333,-73.9415079
40.8082894,-73.9368805
40.808916,-73.9364244
40.80704,-73.9377902
40.8076662,-73.9373376
40.8044448,-73.9396795
40.8057933,-73.9386978
40.8038174,-73.9401362
40.7896936,-73.9373914
40.7887016,-73.9378507
40.7800199,-73.9441478
40.7830294,-73.9440329
40.7846024,-73.9419556
40.783656,-73.9434977
40.7834903,-73.9750404
40.7738325,-73.9821224
40.7753835,-73.9877347
40.7628723,-73.9677091
40.7635824,-73.9694382
40.7642198,-73.9709542
40.7459612,-73.9746888
40.7457203,-73.9741169
40.7416809,-74.0049194
40.8670932,-73.9208274
40.8487641,-73.9391561
40.847838,-73.939524
40.7827173,-73.9712566
40.785305,-73.9693529
40.7846108,-73.9698592
40.7909899,-73.9652062
40.7866043,-73.9684052
40.7878728,-73.9674799
40.7148556,-73.9829891
40.713123,-73.953498
40.7121913,-73.9540723
40.7140674,-73.9516047
40.7138268,-73.9515729
40.749676,-73.943708
40.7482251,-73.9416553
40.7619859,-73.9424775
40.760802,-73.939145
40.7611,-73.93998
40.761391,-73.940796
40.7608163,-73.9628976
40.750081,-73.94452
40.7492584,-74.006655
40.7388125,-74.0099059
40.7618975,-73.9948916
40.7627499,-73.9969249
40.7625283,-73.9944373
40.7633783,-73.9964573
40.7692035,-73.9947289
40.7640575,-73.9922415
40.7652542,-73.9950835
40.7616677,-73.9865661
40.7604633,-73.9837062
40.7667381,-73.9966729
40.7466053,-73.9762222
40.7464141,-73.9757618
40.7466756,-73.97639
40.7482941,-73.9783444
40.7473272,-73.9760026
40.7472528,-73.9758549
40.7456054,-73.9757824
40.753612,-74.0035577
40.7501781,-74.0060705
40.7507886,-74.0056363
40.7572014,-73.9994859
40.751088,-73.9868238
40.7534779,-73.9925251
40.7522886,-73.9896878
40.7514433,-73.9876623
40.7592985,-73.9967364
40.7617881,-73.9946308
40.762185,-73.9936069
40.7624224,-73.9941692
40.7597869,-73.9879285
40.7585867,-73.9850867
40.74708521702128,-73.98134453579719
40.74837400817079,-73.98040307104684
40.74898831678897,-73.97995431725917
40.75022422078233,-73.97905148669193
40.74960685423281,-73.97950247430512
40.7545458,-73.9757317
40.7539599,-73.9758142
40.762396,-73.978601
40.7576937,-73.9693722
40.7583747,-73.9709918
40.7573902,-73.9822537
40.752379,-73.970341
40.7533087,-73.9725589
40.75587,-73.97282
40.7521844,-73.9875229
40.752682,-73.9730143
40.753367,-73.974648
40.7603553,-73.9912267
40.7615516,-73.9940688
40.7591595,-73.9883858
40.7579634,-73.9855335
40.7621219,-73.9973838
40.766548,-73.9904253
40.7677405,-73.9932635
40.7629646,-73.9818975
40.7641596,-73.9847413
40.7722297,-73.9900092
40.7709763,-73.9909131
40.7850311,-73.9827871
40.8016434,-73.9685615
40.8023277,-73.9681101
40.79602728485816,-73.97504794602251
40.795937,-73.9751895
40.7961566,-73.974839
40.817968330485535,-73.96038689329113
40.8210957,-73.9577433
40.822949,-73.9556877
40.8270794,-73.9519791
40.8227906,-73.9557843
40.82288363110083,-73.95572828358573
40.8379956,-73.9472602
40.8375532,-73.9478771
40.8343132,-73.9453927
40.8341411,-73.9450015
40.836396970477246,-73.9485016066046
40.8359026,-73.9473333
40.770529,-73.980112
40.771156,-73.979652
40.8029837,-73.9638672
40.8070867,-73.9608452
40.8048897,-73.9624634
40.8462256,-73.932258
40.8465063,-73.9320492
40.8467328,-73.9318876
40.8479313,-73.9347436
40.848626,-73.934239
40.847419,-73.9351264
40.849252,-73.9389728
40.8518137,-73.9418352
40.8240696,-73.9087114
40.822715,-73.90314
40.8165498,-73.9167848
40.8237872,-73.9117339
40.8122345,-73.9037068
40.8633776,-73.9090758
40.8655424,-73.9084821
40.8164292,-73.9310173
40.815336,-73.9306114
40.8233126,-73.9285538
40.8202648,-73.9297606
40.82284,-73.928755
40.7393646,-74.0027701
40.7387436,-74.0024001
40.730719,-74.00446
40.7322539,-74.0035825
40.7311289,-74.0042257
40.805028,-73.95276
40.80587,-73.952807
40.80419,-73.952723
40.804566,-73.9527396
40.785095,-73.9688219
40.780173,-73.959311
40.8678058,-73.9300052
40.866743,-73.928722
40.8444301,-73.9226382
40.8450933,-73.9223509
40.8422287,-73.9275358
40.839802,-73.928659
40.838771,-73.928139
40.837721,-73.927619
40.836929,-73.927123
40.8280932,-73.9308649
40.8260973,-73.9315783
40.8252067,-73.9313868
40.828353984692825,-73.93096343935893
40.8291018,-73.9313524
40.8301528,-73.9284865
40.836109,-73.922372
40.8359292,-73.9226512
40.8354297,-73.923427
40.835082,-73.923967
40.8326303,-73.925372
40.8303047,-73.9279256
40.8246328,-73.9311092
40.8205175,-73.930726
40.8247512,-73.9311181
40.8144167,-73.9311734
40.8174563,-73.9308917
40.8187005,-73.9303423
40.8076958,-73.9295469
40.808379,-73.929053
40.8081856,-73.9309074
40.809899,-73.928806
40.8094229,-73.9296376
40.8094728,-73.9030022
40.8044567,-73.9118747
40.8453728,-73.9140146
40.771144,-73.9639165
40.7717839,-73.9654336
40.7704245,-73.9622107
40.7675414,-73.953249
40.7427418,-73.9541059
40.7347045,-73.9523493
40.7677952,-73.9359654
40.7678709,-73.9359108
40.772109,-73.9305988
40.7722952,-73.9263032
40.772114,-73.930126
40.7721598,-73.9289332
40.7341883,-73.9378469
40.7291172,-73.9310312
40.7351685,-73.9184093
40.7350257,-73.9193659
40.735393,-73.9169064
40.7354353,-73.9183532
40.7385617,-73.9032722
40.7396129,-73.9007971
40.735628,-73.923066
40.7314745,-73.9191943
40.7279783,-73.9071729
40.7299373,-73.9117789
40.7274673,-73.9078136
40.7384235,-73.9036799
40.7372212,-73.9065274
40.7491086,-73.9251429
40.7478616,-73.9253854
40.7497479,-73.9250188
40.751717,-73.9246232
40.71775113310181,-73.90962427989007
40.717813283192974,-73.90967856832715
40.7177183,-73.9095956
40.7178772,-73.9097344
40.7175927,-73.9094699
40.67587267615048,-73.90238383255152
40.676255,-73.9074526
40.6760291,-73.9034641
40.675963,-73.9021506
40.6763943,-73.901185
40.6755847,-73.9031592
40.6752551,-73.904114
40.67582370650701,-73.9025102810472
40.67568352807157,-73.90288687375833
40.6742387,-73.906395
40.6750883,-73.9043769
40.674711,-73.9052391
40.6751906,-73.9043995
40.7219695,-73.9599228
40.7171575,-73.9521294
40.721181,-73.958648
40.718694,-73.954655
40.719493,-73.955942
40.721733,-73.958056
40.718462,-73.952803
40.719246,-73.954061
40.720049,-73.955348
40.723386,-73.9340258
40.7240513,-73.9360799
40.7244078,-73.934468
40.724058,-73.934302
40.6959889,-73.9674114
40.6959233,-73.9654605
40.6962217,-73.9734531
40.6962594,-73.9744442
40.6960641,-73.9694016
40.7070033,-73.9672797
40.70483,-73.966325
40.7033927,-73.9602916
40.704211,-73.961207
40.7051361,-73.9592913
40.7048392,-73.9589535
40.701382,-73.955091
40.6964048,-73.9809391
40.693341,-73.966881
40.689673,-73.966135
40.688209,-73.965822
40.6815474,-73.964471
40.6957093,-73.9673574
40.686744,-73.965525
40.684546,-73.965082
40.714068,-73.953426
40.7242592,-73.9373736
40.722274,-73.941089
40.7241493,-73.9376249
40.723579,-73.938912
40.723348,-73.939311
40.7140688,-73.9537844
40.6997325,-73.9614474
40.699485,-73.961032
40.6977478,-73.9619085
40.696207,-73.961586
40.700638,-73.9867716
40.7006266,-73.9866179
40.6918102,-73.9999133
40.6922737,-73.9999782
40.6722626,-73.9993089
40.6723867,-73.9991318
40.6762692,-74.0009978
40.6760664,-74.0015799
40.6732652,-74.00029
40.6726261,-74.0005983
40.6760963,-74.0009379
40.6758549,-74.0013653
40.680522,-74.00918
40.6831963,-74.0060702
40.675731,-74.014803
40.6773342,-74.012923
40.679991,-74.009805
40.6783925,-74.0116807
40.6719026,-73.9984583
40.681911,-74.005037
40.6800549,-74.0037871
40.6766436,-74.0020498
40.7326608,-73.9427807
40.72775,-73.941992
40.731613,-73.954495
40.730907,-73.954379
40.7145047,-73.9575206
40.716765,-73.963391
40.7175084,-73.9647138
40.715306,-73.960436
40.7148331,-73.9588018
40.713306,-73.958342
40.70294,-73.950247
40.7281,-73.938189
40.727474,-73.936228
40.727571,-73.943873
40.736213,-73.958635
40.690908,-73.95541
40.6898756,-73.9882842
40.6867755,-73.9802283
40.6881687,-73.9839805
40.689018,-73.986155
40.678485,-74.006185
40.702232,-73.981175
40.6917518,-73.9997364
40.673008,-74.0084723
40.6726656,-74.0086309
40.6738064,-74.0000288
40.6741662,-73.9998701
40.7029142,-73.9943747
40.6709743,-73.9999461
40.6716215,-73.9996355
40.6713162,-74.0012304
40.6718702,-74.003218
40.6733158,-74.0083363
40.675818,-73.930457
40.671474,-73.930868
40.670583,-73.930952
40.672363,-73.930785
40.6821238,-73.9766029
40.6814862,-73.9770285
40.723082,-73.91317
40.7722185,-73.9310226
40.7723883,-73.9328611
40.7727042,-73.932684
40.730324,-73.918975
40.731139,-73.919334
40.8012376,-73.9577057
40.8044185,-73.955367
40.8073581,-73.9532242
40.806353,-73.953957
40.8018645,-73.957246
40.803115,-73.956321
40.757799,-73.945814
40.7618781,-73.9425461
40.760658,-73.943304
40.7720182,-73.9333179
40.7714419,-73.9341029
40.8349476,-73.9469169
40.8343098,-73.9487765
40.8342323,-73.9488218
40.8343523,-73.9490935
40.840193,-73.943066
40.8385135,-73.9398455
40.8395698,-73.9398826
40.8429055,-73.9384302
40.8384634,-73.9437512
40.8370771,-73.9442977
40.8120997,-73.9041609
40.8340866,-73.9483688
40.8344377,-73.9490635
40.672077,-73.911336
40.6723777,-73.9106333
40.696337,-73.9305
40.697077,-73.931842
40.696659,-73.931084
40.714004,-73.9239641
40.7138332,-73.9207681
40.7147288,-73.9420046
40.7140061,-73.9417117
40.698433,-73.984924
40.7231359,-73.9130045
40.7698759,-73.9183827
40.7684376,-73.9199879
40.8043853,-73.9353347
40.8137389,-73.9348887
40.7485042,-73.988708
40.7478958,-73.9891568
40.7698275,-73.9917571
40.7696438,-73.9918904
40.7367035,-73.978122
40.7358976,-73.9762261
40.854908,-73.929644
40.851696,-73.931995
40.849895,-73.93331
40.7704171,-73.9480717
40.7709263,-73.9493095
40.7936085,-73.9495061
40.7923124,-73.9504746
40.803699,-73.937914
40.7843497,-73.9811702
40.8115152,-73.9364514
40.8082712,-73.9387908
40.8064077,-73.940155
40.8033422,-73.9528035
40.806201,-73.9424194
40.718017,-73.999956
40.719786,-73.998524
40.7385065,-73.9917962
40.73733,-73.992654
40.7390885,-73.9913746
40.7402492,-73.9905314
40.7950342,-73.9331724
40.7827919,-73.9574044
40.7865436,-73.9546622
40.7853035,-73.9555649
40.721252,-74.001447
40.8005212,-73.9578682
40.7595203,-73.9597732
40.7428173,-73.9886483
40.743451,-73.988194
40.7182739,-74.0088803
40.718642,-74.008819
40.7948539,-73.9722601
40.749101,-73.992006
40.748469,-73.992463
40.7167195,-73.9891454
40.7169795,-73.9899465
40.7883609,-73.9766072
40.7888872,-73.9778627
40.7760287,-73.9872606
40.7155224,-74.0092214
40.7160188,-74.0088192
40.8517346,-73.9282329
40.8537128,-73.9267875
40.7815447,-73.9604135
40.7768311,-73.9866683
40.78717,-73.9519183
40.7877943,-73.9514628
40.7508018,-73.9785019
40.7483355,-73.9803098
40.7489496,-73.9798606
40.7501873,-73.9789589
40.7495663,-73.9794069
40.7667142,-73.9671748
40.7629704,-73.9699023
40.7685964,-73.9658054
40.7642122,-73.9689903
40.7821577,-73.9559018
40.7704703,-73.9644367
40.7859102,-73.9531708
40.7730982,-73.9624945
40.7795391,-73.9578075
40.784671,-73.9540727
40.8014007,-73.9679942
40.801452,-73.9681141
40.7464581,-73.9819117
40.7993575,-73.9590858
40.7999881,-73.958632
40.7502651,-73.979154
40.7484151,-73.9805026
40.7490283,-73.9800511
40.7496476,-73.9795985
40.7191185,-74.0069347
40.7194943,-74.0068581
40.700221,-73.962179
40.697714,-73.964875
40.8047078,-73.9124592
40.7745088,-73.9883571
